aaaa=2,吖吖
qkmo=1,清末
qkmo=2,请莫
qkmp=1,轻蔑
qkmu=1,倾慕
qkmu=2,青木
qkmv=1,穷寇莫追
qkmw=1,青梅
qkmw=2,青霉
qknb=1,请您
qkne=2,请呢
qkng=1,氢能
qknh=1,青囊
qknh=2,倾囊
qknk=2,青柠
qknk=3,清宁
qknm=1,青年
qknn=1,青鸟
qknr=1,情暖
qknr=2,轻暖
qknt=1,轻虐
qkpb=1,清贫
qkpd=1,轻拍
qkpf=1,倾盆
qkpf=2,轻喷
qkpi=1,青皮
qkpi=2,倾圮
qkpj=1,清盘
qkpj=2,轻判
qkpk=1,清屏
qkpk=2,清平
qkpl=1,晴空霹雳
qkpn=1,轻飘
qkpu=1,青浦
qkqi=1,氢气
qkqi=2,轻骑
qkqk=1,轻轻
qkqk=2,清清
qkqk=3,青青
qkqk=4,倾情
qkqm=1,清欠
qkqm=2,清浅
qkqn=1,轻巧
qkqn=2,轻敲
qkqq=1,请求
qkqq=2,清秋
qkqr=1,清泉
qkqu=1,情趣
qkqu=2,轻取
qkrc=1,轻饶
qkrc=2,轻扰
qkre=1,清热
qkrf=1,情人
qkrf=2,请人
qkrh=1,请让
qkrj=1,轻染
qkro=2,轻弱
qkrr=1,轻软
qkru=1,清儒
qkru=2,请入
qkrv=3,庆瑞
qkrv=4,轻锐
qkrz=1,轻柔
qkrz=2,轻揉
qksa=1,倾洒
qksc=1,清扫
qkse=1,青色
qkse=2,青涩
qksi=1,青丝
qksi=2,情思
qksi=3,情丝
qksl=1,请客送礼
qksr=1,清算
qksr=2,青蒜
qksr=3,迁客骚人
qkss=1,轻松
qkss=2,青松
qksu=1,倾诉
qksu=2,情愫
qksz=2,请搜
qktd=1,青苔
qktd=2,情态
qktg=1,青藤
qkth=1,清汤
qktj=2,轻叹
qktj=3,轻弹
qktj=4,氢弹
qktk=1,倾听
qktk=2,蜻蜓
qktm=1,晴天
qktm=2,青天
qktm=3,清甜
qktm=4,青田
qktn=1,轻佻
qkto=1,请托
qktp=1,请帖
qktr=1,青团
qkts=1,青铜
qkts=2,情同
qktu=1,倾吐
qktv=1,清退
qktv=3,倾颓
qktz=2,情头
qktz=4,轻投
qkua=1,轻纱
qkua=2,情杀
qkuc=1,青少
qkue=1,青蛇
qkue=2,轻奢
qkuf=1,情深
qkuf=2,请神
qkug=1,轻声
qkug=2,轻生
qkuh=1,情商
qkuh=2,轻伤
qkui=1,轻视
qkui=2,请示
qkui=3,情势
qkui=4,情诗
qkui=5,青史
qkui=6,情事
qkui=7,青石
qkui=8,情史
qkuj=1,青山
qkuj=2,青衫
qkuk=1,轻率
qkul=1,清爽
qkul=2,轻爽
qkuu=1,情书
qkuu=2,倾述
qkuv=1,清水
qkuv=2,轻水
qkuz=1,清收
qkuz=2,清瘦
qkvd=1,情债
qkve=1,轻者
qkvf=1,清真
qkvf=2,情真
qkvg=1,清蒸
qkvg=2,清正
qkvh=1,清账
qkvh=2,清障
qkvi=1,情致
qkvi=2,青稚
qkvj=1,请战
qkvj=2,顷刻之间
qkvl=1,轻装
qkvl=2,青壮
qkvo=1,清浊
qkvr=1,请转
qkvr=2,青砖
qkvs=1,轻重
qkvs=2,情种
qkvu=1,庆祝
qkvu=2,倾注
qkvu=3,青竹
qkvu=4,青贮
qkvz=1,青轴
qkvz=2,青州
qkvz=3,轻舟
qkwa=1,青蛙
qkwa=2,青瓦
qkwf=1,请问
qkwf=2,轻吻
qkwh=1,情网
qkwh=2,请往
qkwl=1,晴空万里
qkwu=1,请勿
qkwu=2,轻舞
qkwv=1,穷寇勿追
qkww=1,轻微
qkww=2,情味
qkxb=1,清新
qkxb=2,轻信
qkxb=3,倾心
qkxb=4,清心
qkxi=1,清晰
qkxi=2,清洗
qkxi=3,清溪
qkxk=1,清醒
qkxk=2,情形
qkxk=3,庆幸
qkxk=4,轻型
qkxl=1,倾向
qkxl=3,清香
qkxl=4,轻响
qkxm=1,清闲
qkxm=2,请先
qkxn=1,倾销
qkxn=2,轻笑
qkxp=1,倾斜
qkxp=2,倾泄
qkxp=3,倾泻
qkxp=4,青协
qkxq=1,清秀
qkxq=2,清修
qkxu=1,情绪
qkxu=2,清虚
qkxu=3,群口相声
qkxx=1,清下
qkxx=2,青虾
qkxy=1,青训
qkya=1,清雅
qkya=2,倾轧
qkyb=1,轻吟
qkyb=2,轻音
qkyb=4,清音
qkye=1,青叶
qkyh=1,清扬
qkyh=2,氢氧
qkyh=3,庆阳
qkyh=4,青阳
qkyi=1,轻易
qkyi=2,情义
qkyi=3,情谊
qkyi=4,情意
qkyi=5,青衣
qkyj=1,青烟
qkyj=2,轻烟
qkyk=1,轻盈
qkyk=2,清影
qkyk=3,请缨
qkyr=1,情愿
qkyr=2,情缘
qkyr=3,清远
qkyr=4,请愿
qkyr=5,庆元
qkys=1,请用
qkyu=1,情欲
qkyu=2,轻语
qkyu=3,青鱼
qkyu=4,清淤
qkyu=5,青玉
qkyy=1,青云
qkyy=2,轻云
qkyz=1,清幽
qkyz=2,情由
qkzc=1,清早
qkzc=2,清燥
qkze=1,轻则
qkzi=1,青紫
qkzo=1,请坐
qkzv=1,请罪
qkzv=2,轻罪
qkzz=1,请走
qlan=1,枪案
qlba=1,枪把
qlba=2,强霸
qlbc=1,强暴
qlbc=2,襁褓
qlbc=3,墙报
qlbd=1,抢白
qlbf=1,抢奔
qlbf=2,千里冰封
qlbg=1,枪崩
qlbh=1,枪棒
qlbh=2,趋利避害
qlbi=1,墙壁
qlbi=2,枪毙
qlbj=1,枪版
qlbj=2,墙板
qlbk=1,枪兵
qlbk=2,枪柄
qlbl=1,七零八落
qlbl=2,千伶百俐
qlbm=1,墙边
qlbm=2,强辩
qlbo=2,强波
qlbs=1,七零八碎
qlbu=1,墙布
qlbu=2,七老八十
qlci=1,强磁
qlda=1,强大
qlda=2,抢答
qldc=1,强盗
qldc=2,抢到
qldd=1,枪带
qldd=3,齐鲁大地
qldg=1,强登
qldg=2,敲锣打鼓
qldh=1,强档
qldi=1,强敌
qldi=2,羌笛
qldj=1,抢单
qldj=2,其利断金
qldm=1,抢点
qldm=2,强电
qldn=1,强调
qldo=1,抢夺
qldo=2,强多
qldr=1,抢断
qlds=1,强东
qlds=2,墙洞
qldu=1,强度
qldv=1,强队
qldy=1,枪林弹雨
qlfa=1,枪法
qlfa=2,抢发
qlfd=1,强烈反对
qlfg=1,强风
qlfg=2,墙缝
qlfw=1,抢匪
qlfx=1,强烈反响
qlge=1,强哥
qlge=2,抢个
qlgf=1,墙根
qlgh=1,枪刚
qlgj=1,枪杆
qlgj=2,强干
qlgj=3,枪感
qlgl=1,强光
qlgl=2,抢光
qlgo=1,强国
qlgo=2,抢过
qlgr=1,枪管
qlgs=1,强攻
qlgs=2,抢攻
qlgu=1,墙固
qlgu=2,腔骨
qlgv=3,墙柜
qlgw=1,曲里拐弯
qlgx=1,墙挂
qlgz=1,抢购
qlhc=1,抢号
qlhd=1,戕害
qlhg=1,强横
qlhj=1,强悍
qlho=1,枪火
qlhv=2,墙绘
qlhx=1,强化
qlhx=2,枪花
qlhy=1,抢婚
qlhy=2,强混
qlid=1,强拆
qlie=4,抢车
qlig=1,强撑
qlig=2,秦楼楚馆
qlih=1,腔肠
qliy=1,强纯
qljb=1,枪金
qljb=2,强筋
qljg=1,权力机关
qlji=1,枪击
qlji=2,强记
qlji=3,羟基
qljk=1,强劲
qljk=2,抢镜
qljl=1,强将
qljm=1,强奸
qljm=2,强健
qljn=1,墙角
qljn=2,墙脚
qljp=1,抢劫
qljq=1,抢救
qljq=2,黔驴技穷
qljt=1,枪决
qljt=2,权力集团
qljx=1,强加
qljx=2,枪架
qljy=1,强军
qlky=1,抢鲲
qlky=3,强烈抗议
qlkz=1,枪口
qlla=1,强拉
qllh=1,蜣螂
qlli=1,强力
qlli=2,墙里
qllj=1,抢蓝
qllk=1,强令
qlln=1,强撩
qllp=1,强烈
qllp=2,墙裂
qllq=1,强留
qllt=1,抢掠
qllu=1,樯橹
qllu=2,强撸
qllv=2,强驴
qllz=1,抢楼
qlmb=1,强民
qlml=1,骑驴觅驴
qlmm=1,墙面
qlmm=2,巧立名目
qlmo=2,枪模
qlni=1,强尼
qlnq=1,强扭
qlnr=1,墙暖
qlnr=3,情理难容
qlnu=1,强弩
qlpc=1,枪炮
qlpc=2,抢跑
qlpd=1,抢拍
qlpd=2,强派
qlpn=1,抢票
qlpo=1,强迫
qlqb=1,抢亲
qlqi=1,抢七
qlqi=2,墙漆
qlqj=2,亲临其境
qlql=1,强强
qlql=2,锵锵
qlqm=1,抢钱
qlqq=1,强求
qlqq=2,抢球
qlqr=1,强权
qlqu=1,抢去
qlqu=2,强取
qlqw=1,亲力亲为
qlqy=1,墙裙
qlqz=1,强烈谴责
qlrf=1,强忍
qlrf=2,强韧
qlrf=3,强人
qlrh=3,强让
qlro=1,强弱
qlrr=1,强软
qlrr=2,枪软
qlrr=3,其乐融融
qlse=2,枪色
qlse=3,锖色
qlsi=1,呛死
qlsi=2,强似
qlsr=1,强酸
qltc=1,枪套
qlth=1,枪膛
qlti=1,墙体
qlti=2,腔体
qltj=1,抢滩
qltj=4,枪弹
qltm=1,强天
qltn=1,枪挑
qltn=2,腔调
qlto=1,枪托
qlts=1,枪筒
qlts=2,清丽脱俗
qltt=1,千里迢迢
qltv=1,强推
qltv=2,强退
qlty=1,千里挑一
qltz=1,墙头
qltz=2,枪头
qlua=1,枪杀
qlua=2,强杀
qluf=1,强身
qluf=2,枪身
qlug=1,枪声
qlug=2,强盛
qluh=1,墙上
qluh=2,强上
qlui=1,强势
qlui=2,抢食
qlur=1,枪栓
qluu=1,枪术
qlux=1,强刷
qluz=1,枪手
qluz=2,抢手
qluz=3,强手
qluz=4,抢收
qlvd=1,千里之堤
qlve=1,强者
qlve=3,抢着
qlvf=1,强震
qlvf=2,勤劳致富
qlvg=1,强征
qlvi=1,强制
qlvi=2,枪支
qlvi=3,墙纸
qlvj=1,抢占
qlvj=2,枪战
qlvj=3,黔驴之技
qlvj=4,强占
qlvl=1,强壮
qlvl=2,强装
qlvm=1,骑驴找马
qlvr=1,墙砖
qlvs=1,强中
qlvs=2,抢种
qlvu=1,抢注
qlvu=2,呛住
qlvv=1,情理之中
qlvv=2,侵略战争
qlvx=3,千里之行
qlwf=1,强吻
qlwh=1,枪王
qlwh=2,强旺
qlwq=1,其乐无穷
qlwu=1,枪舞
qlwu=2,群龙无首
qlww=1,蔷薇
qlww=2,墙围
qlwy=1,晴朗无云
qlwy=2,歧路亡羊
qlxa=1,前列腺癌
qlxf=1,权力下放
qlxi=1,抢戏
qlxi=2,强袭
qlxk=1,强行
qlxk=2,抢行
qlxl=1,强项
qlxl=2,枪响
qlxm=1,抢先
qlxm=3,抢险
qlxm=4,枪线
qlxn=1,强效
qlxn=2,强笑
qlxp=1,枪械
qlxq=1,抢修
qlxs=1,前列腺素
qlxx=1,抢下
qlxx=2,墙下
qlxy=1,前列腺炎
qlxy=2,前列腺液
qlya=1,强压
qlyb=1,强音
qlyc=1,枪药
qlyc=2,强要
qlyd=2,千虑一得
qlyf=1,全力以赴
qlyg=1,勤劳勇敢
qlyj=1,抢眼
qlyj=2,枪眼
qlyj=3,青睐有加
qlyj=4,强颜
qlyk=1,强硬
qlyq=1,强烈要求
qlyr=1,强援
qlyr=2,墙垣
qlyu=1,强于
qlyu=2,千虑一失
qlyy=1,强运
qlyy=2,琼楼玉宇
qlyy=3,齐鲁医院
qlyy=5,抢运
qlzi=1,强子
qlzi=2,枪子
qlzo=1,抢座
qlzo=3,强作
qlzs=1,妻离子散
qlzu=1,羌族
qlzu=2,枪族
qlzv=2,枪嘴
qlzw=1,戕贼
qlzz=1,抢走
qlzz=2,清廉正直
qman=1,欠安
qman=2,迁安
qmbc=1,钱包
qmbc=2,签报
qmbc=3,欠曝
qmbd=1,浅白
qmbd=2,千百
qmbi=1,铅笔
qmbi=2,钱币
qmbi=3,前臂
qmbj=1,牵绊
qmbj=2,千般
qmbm=1,前边
qmbm=2,欠扁
qmbn=1,浅表
qmbn=3,前表
qmbo=1,浅薄
qmbu=1,前部
qmbw=1,前辈
qmbw=2,谦卑
qmby=1,其貌不扬
qmcd=1,钱财
qmce=1,前侧
qmce=2,前册
qmcg=1,浅层
qmcg=2,千层
qmch=1,潜藏
qmch=3,前舱
qmci=1,前次
qmci=2,谦辞
qmcy=1,前村
qmcy=3,潜存
qmdc=1,签到
qmdc=2,潜到
qmdc=3,前导
qmdd=1,钱袋
qmdd=2,牵带
qmdg=1,前灯
qmdh=1,前档
qmdh=4,欠当
qmdi=1,前敌
qmdi=2,前低
qmdj=1,浅淡
qmdj=2,签单
qmdj=3,奇门遁甲
qmdk=1,签订
qmdk=2,签定
qmdk=3,前顶
qmdm=1,前殿
qmdp=3,千蝶
qmdr=1,前端
qmdr=2,前段
qmds=1,牵动
qmdx=1,轻描淡写
qmdz=1,迁都
qmee=1,前额
qmfa=1,签发
qmfg=1,前锋
qmfg=2,铅封
qmfh=1,前方
qmfj=1,遣返
qmfj=2,千帆
qmfu=1,潜伏
qmfu=2,前夫
qmfu=3,千伏
qmfv=1,全面发展
qmfw=2,欠费
qmfw=3,前飞
qmgc=2,前高
qmge=2,谦哥
qmgg=1,浅耕
qmgg=2,浅更
qmgh=2,前杠
qmgh=3,欠肛
qmgi=1,全面贯彻
qmgj=1,欠干
qmgj=2,全民公决
qmgr=2,钱罐
qmgs=1,谦恭
qmgs=2,钳工
qmgu=1,千古
qmgu=2,前谷
qmgv=1,钱柜
qmgv=2,前归
qmgw=2,钱给
qmgx=1,牵挂
qmgx=2,乾卦
qmgz=2,钱够
qmhc=1,签好
qmhc=2,堑壕
qmhd=1,浅海
qmhe=1,谦和
qmhe=2,嵌合
qmhg=2,前横
qmhj=1,钎焊
qmhj=2,前汉
qmhk=1,遣怀
qmhl=1,浅黄
qmhs=1,浅红
qmhu=1,千户
qmhv=1,浅灰
qmhv=2,迁回
qmhx=1,铅华
qmhz=1,前后
qmia=1,前插
qmia=3,前叉
qmic=1,前朝
qmie=1,牵扯
qmie=2,前车
qmif=1,前尘
qmig=1,虔诚
qmig=2,前程
qmih=1,前场
qmih=2,浅尝
qmij=1,欠产
qmij=2,牵缠
qmil=2,前窗
qmir=1,前传
qmir=3,千川
qmiu=1,迁出
qmiu=2,牵出
qmiv=1,铅锤
qmiv=2,铅垂
qmiz=2,欠抽
qmjb=1,前进
qmjb=2,千金
qmjb=3,全民皆兵
qmji=2,前几
qmjk=1,前景
qmjk=2,浅井
qmjk=3,虔敬
qmjl=1,潜江
qmjl=2,黔江
qmjn=1,前脚
qmjn=2,欠缴
qmjq=1,迁就
qmjq=2,歉疚
qmju=1,迁居
qmju=2,欠据
qmju=3,全面建设
qmjx=1,欠佳
qmjx=2,千家
qmjy=1,千军
qmjy=2,千钧
qmke=1,千克
qmke=2,前科
qmke=3,掮客
qmkg=1,浅坑
qmkk=1,千块
qmkk=2,铅块
qmkl=2,前框
qmkl=3,铅矿
qmkr=1,欠款
qmkr=3,前款
qmku=1,钱库
qmkv=1,前馈
qmky=1,乾坤
qmkz=2,浅口
qmkz=4,钳口
qmla=1,牵拉
qmld=1,前来
qmle=1,签了
qmle=3,欠了
qmlh=1,前浪
qmli=1,千里
qmli=2,潜力
qmli=3,前例
qmlj=1,浅蓝
qmll=1,钱粮
qmll=4,千两
qmlm=1,牵连
qmlm=2,前脸
qmlp=1,前列
qmlq=1,潜流
qmls=1,乾隆
qmls=3,潜龙
qmlu=1,前路
qmlv=2,浅绿
qmlv=3,千缕
qmlw=1,牵累
qmlw=3,群魔乱舞
qmlx=1,前俩
qmly=1,前轮
qmly=2,青面獠牙
qmlz=1,浅陋
qmmc=1,前茅
qmmf=1,前门
qmmi=1,千米
qmmk=1,签名
qmmm=1,前面
qmmo=1,阡陌
qmmp=4,迁灭
qmmw=2,千美
qmnc=1,前脑
qmng=1,潜能
qmnj=1,黔南
qmnm=1,千年
qmnm=2,前年
qmnq=1,牵牛
qmnt=2,欠虐
qmnu=1,迁怒
qmnv=1,倩女
qmpd=1,前排
qmpd=2,遣派
qmpi=1,签批
qmpk=1,前坪
qmpn=1,欠票
qmpn=2,钱票
qmpw=3,签赔
qmqi=1,前期
qmqi=2,前妻
qmqi=3,牵起
qmqk=1,前倾
qmql=1,牵强
qmqm=1,浅浅
qmqm=2,欠钱
qmqm=3,强买强卖
qmqq=1,千秋
qmqq=2,铅球
qmqr=1,缱绻
qmqr=2,钱权
qmqt=1,欠缺
qmqu=1,前去
qmqu=2,前驱
qmre=1,潜热
qmrf=1,前任
qmrf=2,前人
qmrh=1,谦让
qmri=1,前日
qmri=2,千日
qmrj=1,歉然
qmru=1,潜入
qmru=2,嵌入
qmru=3,迁入
qmse=1,浅色
qmse=2,千色
qmsj=1,前三
qmsj=2,遣散
qmss=1,遣送
qmsv=1,千岁
qmsy=2,全民所有
qmtc=1,嵌套
qmtc=2,潜逃
qmtd=1,前台
qmth=1,钱塘
qmti=1,前提
qmti=2,前蹄
qmtj=1,浅谈
qmtj=2,浅滩
qmtk=1,潜艇
qmtk=2,前厅
qmtk=3,前庭
qmtm=1,前天
qmtn=1,欠条
qmtn=2,签条
qmto=1,欠妥
qmtp=1,前帖
qmtu=1,前途
qmtu=2,钱途
qmtv=1,前腿
qmtv=2,签退
qmtz=1,前头
qmtz=2,牵头
qmuc=1,前哨
qmuc=2,钱少
qmue=1,牵涉
qmue=2,前摄
qmuf=1,前身
qmuf=2,欠身
qmug=1,前生
qmug=2,千盛
qmuh=1,签上
qmuh=2,前晌
qmui=1,前世
qmui=2,遣使
qmuj=1,前山
qmuj=2,千山
qmuj=3,潜山
qmuo=1,浅说
qmuu=1,签署
qmuu=2,前述
qmuv=1,潜水
qmuv=2,浅水
qmuv=3,欠税
qmuy=1,谦顺
qmuz=1,牵手
qmuz=2,签收
qmuz=3,签售
qmuz=4,歉收
qmvc=1,前兆
qmvc=2,千兆
qmvd=1,欠债
qmve=1,前者
qmve=2,牵着
qmvf=1,前阵
qmvf=2,铅针
qmvg=1,签证
qmvh=1,欠账
qmvh=2,千丈
qmvi=1,牵制
qmvi=2,前置
qmvi=3,潜质
qmvi=4,钳制
qmvj=1,前瞻
qmvj=2,前站
qmvl=1,钱庄
qmvl=2,犬马之劳
qmvm=1,青梅竹马
qmvm=2,骑马找马
qmvo=1,前桌
qmvs=1,千种
qmvu=1,签注
qmvu=2,牵住
qmvv=1,前缀
qmvx=1,前爪
qmvy=1,启蒙主义
qmvz=1,前轴
qmwa=1,千瓦
qmwf=1,前文
qmwf=2,千问
qmwh=1,前往
qmwh=2,迁往
qmwh=3,潜望
qmwh=4,千门万户
qmwj=1,千万
qmwj=2,亲密无间
qmwj=3,前晚
qmwu=1,前五
qmwu=2,钱物
qmww=1,前卫
qmww=4,前位
qmxb=1,潜心
qmxb=2,欠薪
qmxi=1,前夕
qmxi=2,迁徙
qmxi=3,千玺
qmxk=1,前行
qmxk=2,潜行
qmxk=4,千行
qmxl=1,钱箱
qmxl=2,前项
qmxm=1,前线
qmxm=2,浅显
qmxm=3,牵线
qmxm=4,前嫌
qmxn=1,浅笑
qmxp=1,前些
qmxp=2,潜血
qmxr=2,前悬
qmxr=3,前旋
qmxs=1,前胸
qmxu=1,谦虚
qmxu=2,前序
qmxx=1,欠下
qmxx=2,签下
qmxy=1,谦逊
qmxy=4,千寻
qmya=1,前压
qmyb=1,牵引
qmyb=2,铅印
qmyd=1,启蒙运动
qmye=1,前夜
qmyh=1,牵羊
qmyh=4,前仰
qmyi=1,迁移
qmyi=2,歉意
qmyi=3,千亿
qmyj=1,前言
qmyj=2,前沿
qmyj=3,钱眼
qmyk=1,倩影
qmyr=1,千元
qmyr=2,前院
qmyr=3,前缘
qmys=1,潜泳
qmyt=1,签约
qmyu=1,千余
qmyu=2,浅语
qmzd=1,潜在
qmzd=2,千载
qmze=1,谴责
qmze=2,歉仄
qmzh=1,迁葬
qmzi=1,签字
qmzi=2,钳子
qmzi=3,嵌字
qmzi=4,铅字
qmzo=1,前座
qmzo=2,前左
qmzs=2,浅棕
qmzs=3,钱总
qmzu=1,千足
qmzu=2,欠租
qmzz=1,前奏
qmzz=2,欠揍
qnba=1,乔巴
qnba=2,峭拔
qnba=3,瞧吧
qnbc=1,侨胞
qnbc=2,侨报
qnbf=1,桥本
qnbh=1,撬棒
qnbi=1,峭壁
qnbj=1,侨办
qnbj=2,翘班
qnbk=1,瞧病
qnbm=1,桥边
qnbm=3,巧辩
qnbn=1,欺男霸女
qnbv=1,勤能补拙
qnbw=1,桥北
qnbw=2,七扭八歪
qnby=1,千年不遇
qncj=1,青年才俊
qncv=1,憔悴
qnda=1,敲打
qndi=1,桥底
qndj=1,乔丹
qndk=1,敲定
qndk=2,桥顶
qndr=1,桥段
qndr=3,敲断
qnds=1,桥洞
qnds=2,撬动
qndv=3,桥堆
qndv=4,巧对
qndy=1,桥墩
qnen=1,乔恩
qner=1,巧儿
qnfa=2,侨法
qnfg=1,乔峰
qnfg=2,巧逢
qnfu=1,樵夫
qnfu=2,巧妇
qngg=3,敲更
qngh=1,撬杠
qngj=1,巧干
qngs=2,桥工
qngu=1,敲鼓
qngx=1,轻诺寡信
qngy=1,撬棍
qngz=1,桥沟
qnhe=1,巧合
qnhj=1,桥涵
qnhj=2,巧含
qnho=1,俏货
qnhu=1,巧虎
qnhv=1,巧慧
qnhv=2,侨汇
qnih=1,桥长
qniu=1,瞧出
qniu=2,翘楚
qnjb=1,巧劲
qnji=1,敲击
qnji=2,桥基
qnjl=1,巧匠
qnjm=1,瞧见
qnjm=2,敲键
qnjn=2,翘脚
qnjp=1,桥接
qnjp=2,侨界
qnjr=1,侨眷
qnju=1,侨居
qnjx=1,桥架
qnjx=2,巧家
qnkd=1,撬开
qnkd=2,敲开
qnke=1,翘课
qnks=1,桥孔
qnkx=1,桥跨
qnkz=1,硚口
qnkz=2,桥口
qnle=1,巧了
qnle=2,敲了
qnli=1,俏丽
qnli=2,峭立
qnli=3,俏立
qnlj=1,桥栏
qnlj=2,敲烂
qnll=1,桥梁
qnlm=1,俏脸
qnlm=3,侨联
qnlo=1,敲锣
qnly=1,穷年累月
qnlz=1,谯楼
qnmb=1,侨民
qnmd=1,荞麦
qnmf=1,敲门
qnmf=2,窍门
qnmm=1,桥面
qnmm=2,荞面
qnmn=1,巧妙
qnmu=1,乔木
qnna=1,瞧那
qnni=1,瞧你
qnnj=1,桥南
qnpd=1,桥牌
qnpi=1,俏皮
qnpj=1,桥畔
qnpj=2,翘盼
qnpm=1,撬片
qnpo=1,敲破
qnqf=1,轻拿轻放
qnqi=1,翘起
qnqi=2,跷起
qnqm=1,乔迁
qnqn=1,悄悄
qnqn=2,瞧瞧
qnqu=1,翘曲
qnrj=1,悄然
qnru=1,敲入
qnsi=1,巧思
qnsi=2,敲死
qnsv=1,敲碎
qnsv=2,桥隧
qnta=3,瞧他
qnta=4,敲他
qntd=1,桥台
qntu=1,桥堍
qnty=1,翘臀
qntz=1,桥头
qntz=2,敲头
qnue=1,翘舌
qnuf=1,桥身
qnug=1,悄声
qnuh=1,桥上
qnuh=2,瞧上
qnui=1,巧事
qnui=2,桥式
qnui=3,乔石
qnuu=1,侨属
qnuz=1,翘首
qnuz=2,巧手
qnva=1,敲诈
qnvi=1,乔治
qnvl=1,乔装
qnvm=1,强弩之末
qnvs=1,敲钟
qnwh=1,翘望
qnwh=2,其奈我何
qnwk=1,千难万苦
qnwn=1,千难万难
qnwu=1,侨务
qnww=1,翘尾
qnwx=2,千难万险
qnwz=1,千难万阻
qnwz=2,千年万载
qnxi=1,桥西
qnxk=1,敲醒
qnxl=1,敲响
qnxl=2,侨乡
qnxu=1,倾囊相授
qnxx=1,桥下
qnyj=1,巧言
qnyr=1,迁怒于人
qnys=1,巧用
qnyu=1,巧遇
qnyy=1,巧云
qnyy=2,千年一遇
qnzi=1,敲字
qnzi=2,侨资
qnzj=1,情难自禁
qnzn=1,牵牛织女
qpan=1,窃案
qpbc=1,七拼八凑
qpbm=1,切边
qpbm=2,切变
qpbu=1,且不
qpbu=2,怯步
qpcd=1,切菜
qpco=1,切磋
qpdm=1,切点
qpdm=2,窃电
qpdn=1,切掉
qpdo=1,窃夺
qpdr=1,切断
qpdy=1,倾盆大雨
qper=1,切尔
qpfa=1,切法
qpff=1,切分
qpfu=1,切腹
qpfu=2,切肤
qpgc=1,切糕
qpge=1,切割
qpge=2,切歌
qpgo=1,窃国
qpgo=2,且过
qphe=1,切合
qphe=2,且和
qphj=1,前仆后继
qphr=1,切换
qphv=1,切回
qphv=2,切汇
qphx=1,切花
qphy=1,亲朋好友
qpig=1,切成
qpih=1,怯场
qpii=1,切齿
qpiu=1,切除
qpiu=2,切出
qpjb=1,切近
qpji=1,切记
qpji=2,切忌
qpju=1,窃据
qpju=2,全盘皆输
qpka=1,切卡
qpkd=1,切开
qpke=1,切克
qpke=2,茄克
qpkj=1,且看
qpkk=1,切块
qpkz=1,切口
qpmd=1,切脉
qpmi=1,窃密
qpmj=1,且慢
qpmm=1,切面
qpmo=1,切莫
qpmo=2,且莫
qpng=1,且能
qpni=1,切你
qpni=2,切尼
qpno=1,怯懦
qppj=1,切盼
qppm=1,切片
qpqp=1,切切
qpqu=1,窃取
qpqu=2,切去
qpro=1,怯弱
qpru=1,切入
qprz=1,切肉
qpsi=1,切丝
qpsv=1,切碎
qpti=1,切题
qpti=2,全盘托出
qptk=1,窃听
qptk=2,且听
qptu=1,切图
qpuf=1,切身
qpuf=2,妾身
qpug=1,怯生
qpui=1,切实
qpui=2,妾侍
qpuo=1,且说
qpvf=1,怯阵
qpvf=2,切诊
qpvi=1,茄汁
qpvi=2,切纸
qpvm=1,青萍之末
qpvs=1,切中
qpwo=2,切沃
qpwu=1,切勿
qpwu=2,且无
qpxh=1,全盘西化
qpxi=1,窃喜
qpxi=2,切细
qpxm=1,切线
qpxn=1,窃笑
qpxn=2,切削
qpxu=1,且需
qpxx=1,切下
qpyb=1,切音
qpyb=2,且因
qpyc=1,切要
qpyc=2,且要
qpyi=1,惬意
qpyi=2,怯意
qpyj=1,切眼
qpyl=1,千篇一律
qpyz=1,且有
qpyz=3,且又
qpzi=1,茄子
qpzw=1,窃贼
qpzx=1,雀屏中选
qpzz=1,窃走
qqaa=1,期期艾艾
qqai=1,求爱
qqan=2,求俺
qqbb=1,七七八八
qqbb=2,清清白白
qqbg=2,千奇百怪
qqbh=1,球棒
qqbj=2,齐驱并进
qqbm=1,求变
qqbo=1,秋波
qqbo=2,秋播
qqbp=1,崎岖不平
qqbu=1,求补
qqbu=2,球部
qqcc=1,求操
qqcc=2,求草
qqcc=3,凄凄惨惨
qqce=2,求测
qqdb=1,全权代表
qqdc=1,求导
qqdc=2,求道
qqdd=2,求带
qqdd=3,敲敲打打
qqdd=4,清清淡淡
qqde=1,求得
qqdf=1,群情鼎沸
qqdh=1,强强对话
qqdj=1,球胆
qqdl=1,秋去冬来
qqds=1,秋冬
qqds=2,球洞
qqdu=1,泅渡
qqdv=1,球队
qqdv=2,抢七大战
qqdy=2,千秋大业
qqer=1,球儿
qqfa=1,求发
qqfa=3,求法
qqfa=4,球阀
qqff=1,秋分
qqff=2,起起伏伏
qqfg=1,秋风
qqfg=2,球风
qqfh=1,囚房
qqfh=2,牵强附会
qqfj=1,囚犯
qqfm=1,轻裘肥马
qqfo=1,求佛
qqfu=1,球服
qqfu=2,求福
qqfy=1,拳拳服膺
qqfz=1,全权负责
qqgc=1,求告
qqge=1,求个
qqge=3,囚歌
qqgf=1,求根
qqgf=2,球根
qqgg=1,秋耕
qqgg=2,奇奇怪怪
qqgj=1,球杆
qqgj=2,球感
qqgl=1,秋光
qqgo=1,求过
