aaba=1,阿爸
nwma=1,内码
nwmc=1,内贸
nwmf=1,内门
nwmg=1,内蒙
nwmm=1,内面
nwmo=1,内膜
nwmo=2,内模
nwmu=1,内幕
nwng=1,内能
nwnj=1,内难
nwnw=1,内内
nwnw=2,能文能武
nwpk=1,内屏
nwqb=1,内勤
nwqb=2,内亲
nwqk=1,内情
nwql=1,内墙
nwqm=1,内嵌
nwqm=2,内迁
nwqp=1,内切
nwqr=1,内圈
nwre=1,内热
nwrf=1,内人
nwrh=1,内瓤
nwrj=1,内燃
nwrs=1,内容
nwtd=1,内胎
nwtk=1,内廷
nwtn=1,内调
nwtv=1,内退
nwue=1,内设
nwuf=1,内审
nwug=1,内省
nwuh=1,内伤
nwui=1,内饰
nwui=2,内侍
nwuj=1,男卫生间
nwul=1,内双
nwvc=1,内招
nwvd=1,内债
nwvd=2,内宅
nwvg=1,内政
nwvi=1,内置
nwvi=2,内痔
nwvj=1,内战
nwvs=1,内中
nwvu=1,内助
nwvw=1,逆我者亡
nwwd=1,内外
nwwf=1,内文
nwwh=1,内网
nwwu=1,内务
nwxb=1,内心
nwxl=1,内向
nwxl=2,内详
nwxm=1,内线
nwxm=2,内陷
nwxn=1,内销
nwxq=1,内秀
nwxr=1,内旋
nwxs=1,内兄
nwxu=1,内需
nwya=1,内压
nwyb=1,内因
nwyi=1,内衣
nwyk=1,内应
nwyr=1,内院
nwys=1,宁为玉碎
nwyy=1,内蕴
nwyz=1,内忧
nwyz=2,内有
nwzd=1,内在
nwzh=1,内脏
nwzi=1,内资
nwzi=2,内子
nwzu=1,内阻
nwzw=1,内贼
nxhz=1,宁夏回族
nxin=1,恼羞成怒
nxit=1,脑下垂体
nxjl=1,凝心聚力
nxnd=1,难兄难弟
nxnu=1,你行你上
nxui=1,内心深处
nxuj=1,内心世界
nxvy=1,女性主义
nxys=1,怒形于色
nxzj=1,弄虚作假
nybh=1,捏一把汗
nybl=1,拟于不伦
nybm=1,农业部门
nybm=2,难以避免
nybr=1,浓荫蔽日
nybv=1,南辕北辙
nybx=1,奴颜婢膝
nydt=1,难于登天
nydx=1,农业大学
nyfv=1,诺亚方舟
nygg=1,浓烟滚滚
nygr=1,农业工人
nygx=1,年逾古稀
nyhj=1,年逾花甲
nyhx=1,鸟语花香
nyji=1,南苑机场
nyjj=1,农业经济
nyjj=2,难以解决
nyjl=1,尼亚加拉
nyjt=1,能源集团
nyju=1,农业技术
nyjx=1,农业机械
nykj=1,农业科技
nylj=1,难以理解
nymg=1,奴颜媚骨
nymm=1,难以磨灭
nymv=1,难以名状
nymx=1,讷言敏行
nymy=1,你有没有
nyqi=1,难以启齿
nyru=1,难以忍受
nyub=1,能言善辩
nyud=1,能言善道
nyui=1,农业生产
nyvx=1,难以置信
nyvy=1,难言之隐
nywh=1,难以忘怀
nywh=2,内忧外患
nywj=1,难以为继
nywv=1,年幼无知
nyxu=1,奶油小生
nyxx=1,难以想象
nyyb=1,难以言表
nyyh=1,农业银行
nyyl=1,难以预料
nyyv=1,难以言状
nyyx=1,囊萤映雪
nyzb=1,难以自拔
nzjr=1,泥足巨人
nzlx=1,内在联系
nzmh=1,那怎么行
nznb=1,男尊女卑
nzqz=1,蹑足潜踪
nzty=1,挪作他用
nzux=1,泥足深陷
nzym=1,牛之一毛
nzzz=1,念兹在兹
odsl=1,藕断丝连
ojld=1,欧几里得
omdl=1,欧姆定律
ooho=1,哦豁
oooo=1,噢噢
oooo=2,哦哦
ooye=1,哦耶
ooye=2,噢耶
ouba=1,欧巴
ouda=1,殴打
oude=1,偶得
oudi=1,欧弟
oudz=1,殴斗
ouer=1,偶尔
oufa=1,偶发
ouff=1,藕粉
oufu=1,欧服
ouge=1,讴歌
ougj=1,偶感
ougr=1,欧冠
ouhe=1,耦合
ouhl=1,欧皇
ouho=1,偶或
oujp=1,藕节
ouke=1,欧克
oula=1,欧拉
oumf=1,偶们
oumg=1,欧盟
oumu=1,欧姆
oumw=1,欧美
oupd=1,欧派
oupm=1,藕片
ouqi=1,怄气
ouqi=2,欧气
ourj=1,偶然
ouru=1,殴辱
ouse=1,藕色
ousi=1,藕丝
outu=1,呕吐
ouui=1,欧式
ouuu=1,偶数
ouvz=1,欧洲
ouwf=1,欧文
ouxb=1,呕心
ouxl=1,偶像
ouxp=1,呕血
ouya=1,欧亚
ouye=1,欧耶
ouyh=1,欧阳
ouyi=1,偶一
ouyr=1,欧元
ouyu=1,偶遇
ouyz=1,偶有
oxlx=1,呕心沥血
oydl=1,欧亚大陆
oywv=1,偶一为之
paca=1,啪嚓
pada=1,啪嗒
pade=1,怕得
paeq=1,拍案而起
paer=1,帕尔
pagc=1,爬高
pagr=1,怕官
pagv=1,怕鬼
paho=1,趴活
pahv=1,爬灰
pail=1,爬床
pais=1,爬虫
pajj=1,拍案叫绝
pajq=1,拍案惊奇
pajx=1,爬架
pake=1,帕克
paku=1,怕苦
pali=1,帕里
pali=2,爬犁
palw=1,怕累
palz=1,爬楼
panj=1,怕难
papa=1,啪啪
papa=2,怕怕
papo=1,爬坡
paql=1,爬墙
pare=1,怕热
parf=1,怕人
pasi=1,怕死
pati=1,爬梯
pats=1,怕痛
paug=1,爬升
paug=2,怕生
pauh=1,爬上
paui=1,怕事
paui=2,怕是
pauj=1,爬山
pauu=1,爬树
pauw=1,怕谁
pauz=1,扒手
pave=1,趴着
pawu=1,平安无事
paxf=1,平安幸福
paxk=1,爬行
paxl=1,平安喜乐
paxq=1,怕羞
paxx=1,趴下
pays=1,爬泳
payy=1,偏安一隅
pazd=1,趴在
pazi=1,耙子
pbbk=1,疲惫不堪
pbbk=2,破败不堪
pbbo=1,拼搏
pbbv=1,排兵布阵
pbci=1,频次
pbco=1,拼错
pbcu=1,颦蹙
pbcz=1,拼凑
pbcz=2,普遍存在
pbdc=1,频道
pbdc=2,贫道
pbdd=1,频带
pbde=1,品德
pbdi=1,品第
pbdj=1,拼单
pbdp=1,拼爹
pbdr=1,频段
pbdu=1,频度
pbdu=2,品读
pbdu=3,拼读
pbdy=1,迫不得已
pbei=1,喷薄而出
pbel=1,扑鼻而来
pbfa=1,贫乏
pbfa=2,频发
pbfg=1,拼缝
pbfj=1,频繁
pbfu=1,贫富
pbfv=1,蓬勃发展
pbfw=1,嫔妃
pbge=1,品格
pbgi=1,庞贝古城
pbgl=1,普遍规律
pbgr=1,品管
pbgr=2,品冠
pbgs=1,皮包公司
pbgt=2,皮包骨头
pbhe=1,拼合
pbhj=1,贫寒
pbhs=1,品红
pbhx=1,拼花
pbia=1,品茶
pbie=1,拼车
pbig=1,拼成
pbih=1,品尝
pbij=1,拍板成交
pbir=1,频传
pbiu=1,频出
pbjb=1,拼劲
pbjb=2,聘金
pbjd=1,迫不及待
pbji=1,贫瘠
pbji=2,品级
pbjj=1,贫病交加
pbjm=1,品鉴
pbjm=2,贫贱
pbjp=1,拼接
pbjq=1,品酒
pbju=1,姘居
pbke=1,拼客
pbkr=1,频宽
pbks=1,品控
pbku=1,贫苦
pbky=1,贫困
pble=1,拼了
pbli=1,聘礼
pbli=2,拼力
pblj=1,品蓝
pblv=1,频率
pblv=2,品绿
pblw=1,品类
pbly=1,品论
pbmb=1,贫民
pbmc=1,品貌
pbmi=1,频密
pbmk=1,拼命
pbmk=2,品茗
pbmk=3,品名
pbmu=1,品目
pbmw=1,颦眉
pbni=1,贫尼
pbns=1,贫农
pbpb=1,频频
pbpd=1,品牌
pbpj=1,拼盘
pbpk=1,品评
pbpu=1,频谱
pbqi=1,聘期
pbqk=1,聘请
pbql=1,拼抢
pbqs=1,贫穷
pbqy=1,平步青云
pbrf=1,聘任
pbro=1,贫弱
pbrw=1,普遍认为
pbse=1,品色
pbsg=1,贫僧
pbsi=1,拼死
pbti=1,品题
pbto=1,品脱
pbtp=1,拼贴
pbtr=1,拼团
pbtu=1,拼图
pbtz=1,姘头
pbua=1,拼杀
pbug=1,品胜
pbuh=1,蓬荜生辉
pbuj=1,频闪
pbuj=2,蓬勃生机
pbuu=1,聘书
pbuu=2,频数
pbvg=1,拼争
pbvi=1,品质
pbvl=1,拼装
pbvl=2,劈波斩浪
pbvs=1,品种
pbvv=1,拼缀
pbwf=1,聘问
pbwg=1,平白无故
pbww=1,品味
pbww=2,品位
pbww=3,聘为
pbxi=1,品系
pbxk=1,品行
pbxk=2,品性
pbxl=1,品相
pbxm=1,频现
pbxp=1,拼写
pbxt=1,贫血
pbxt=2,品学
pbxu=1,蓬勃向上
pbyb=1,拼音
pbyi=1,喷薄欲出
pbys=1,聘用
pbyt=1,聘约
pbyu=1,频域
pbyy=1,普遍意义
pbyz=1,贫油
pbyz=2,贫铀
pbzi=1,拼字
pbzv=1,贫嘴
pcbk=1,炮兵
pcbk=2,刨冰
pcbm=1,跑遍
pcbn=1,跑表
pcbu=1,跑步
pccc=1,跑操
pccd=1,泡菜
pcda=1,炮打
pcdc=1,跑道
pcdc=2,跑到
pcdj=1,炮弹
pcdj=2,跑单
pcdk=1,庖丁
pcdn=1,跑掉
pcds=1,跑动
pcff=1,跑分
pcfj=1,泡饭
pcfu=1,泡芙
pcfu=2,袍服
pcgl=1,抛光
pcgr=1,跑官
pcgr=2,炮管
pcgs=1,刨工
pchl=1,抛荒
pcho=1,炮火
pchs=1,炮轰
pchv=1,炮灰
pchx=1,刨花
pcia=1,泡茶
pcie=1,跑车
pcie=2,炮车
pcig=1,泡成
pcil=1,刨床
pciu=1,抛出
pciu=2,跑出
pcjb=1,抛进
pcji=1,炮击
pcjm=1,炮舰
pcjn=1,泡椒
pcjn=2,泡脚
pcjq=1,泡酒
pcjx=1,炮架
pckd=1,抛开
pckd=2,跑开
pckg=1,刨坑
pcks=1,炮孔
pcku=1,跑酷
pckz=1,炮口
pclc=1,炮烙
pcle=1,跑了
pcli=1,抛离
pcll=1,跑量
pclu=1,跑路
pclw=1,跑垒
pclz=1,炮楼
pcma=1,跑马
pcmc=1,抛锚
pcmm=1,泡面
pcmo=1,泡沫
pcmo=2,泡馍
pcmz=1,破财免灾
pcnj=1,跑男
pcnq=1,泡妞
pcpc=1,泡泡
pcpc=2,跑跑
pcpm=1,跑偏
pcqi=1,抛弃
pcqq=1,抛球
pcqr=1,跑圈
pcqt=1,抛却
pcrh=1,皮糙肉厚
pcru=1,抛入
pcsa=1,抛洒
pcsa=2,抛撒
pcta=1,炮塔
pctd=1,炮台
pctg=1,泡腾
pcth=1,泡汤
pcth=2,炮膛
pcth=3,跑堂
pcti=1,跑题
pctk=1,炮艇
pctn=1,跑调
pcts=1,炮筒
pctu=1,刨土
pctv=1,跑腿
pctz=1,抛投
pcue=1,抛射
pcuf=1,炮身
pcug=1,炮声
pcuh=1,泡上
pcui=1,刨食
pcui=2,抛尸
pcuv=1,泡水
pcuz=1,炮手
pcuz=2,抛售
pcve=1,跑着
pcve=2,跑者
pcvf=1,疱疹
pcvh=1,炮仗
pcvi=1,炮制
pcvi=2,抛掷
pcvj=1,炮战
pcvu=1,炮竹
pcwh=1,炮王
pcww=1,跑位
pcxl=1,炮响
pcxn=1,咆哮
pcxp=1,跑鞋
pcxx=1,抛下
pcxx=2,跑下
pcyi=1,炮衣
pcyj=1,炮眼
pcyj=2,排斥异己
pcyk=1,泡影
pcyr=1,跑远
pczc=1,泡澡
pcze=1,袍泽
pczi=1,袍子
pczi=2,狍子
pczi=3,刨子
pczz=1,跑走
pdan=1,拍案
pdbi=1,排比
pdbj=1,排版
pdbj=2,拍板
pdbj=3,排班
pdbk=1,派兵
pdbm=1,牌匾
pdbm=2,排便
pdbp=1,派别
pdbu=1,排布
pdco=1,排错
pdda=1,拍打
pddc=1,排到
pddc=2,派到
pddh=1,排挡
pddh=2,拍档
pddh=3,排档
pddj=1,派单
pddk=1,排定
pddu=1,排毒
pddv=1,排队
pddv=2,派对
pdeq=1,平地而起
pdfa=1,派发
pdfg=1,排风
pdfh=1,排放
pdfh=2,牌坊
pdgr=1,排灌
pdgr=2,排管
pdgu=1,排骨
pdgw=1,派给
pdgz=1,派购
pdhc=1,排号
pdhc=2,牌号
pdhh=1,排行
pdhj=1,排汗
pdhk=1,徘徊
pdhl=1,平等互利
pdho=1,派活
pdhs=1,排洪
pdhx=1,排华
pdia=1,排查
pdig=1,排成
pdih=1,排长
pdih=2,排场
pdii=1,排斥
pdij=1,排产
pdiu=1,排除
pdiu=2,派出
pdji=1,排挤
pdji=2,牌技
pdji=3,拍击
pdjm=1,派件
pdjm=2,拍肩
pdjn=1,庖丁解牛
pdjp=1,排解
pdjq=1,牌九
pdju=1,俳句
pdju=2,牌局
pdjv=1,平等竞争
pdjx=1,牌价
pdjy=1,派军
pdkd=1,排开
pdke=1,派克
pdke=2,排课
pdkr=1,派款
pdks=1,排空
pdlc=1,排涝
pdld=1,派来
pdll=1,排量
pdlm=1,排练
pdln=1,排料
pdlp=1,排列
pdlr=1,排卵
pdlv=1,排律
pdlw=1,排雷
pdlw=2,牌类
pdlz=1,牌楼
pdma=1,拍马
pdmd=1,拍卖
pdmf=1,拍门
pdmk=1,排名
pdmm=1,排面
pdmm=2,牌面
pdnl=1,判断能力
pdnn=1,排尿
pdpd=1,拍拍
pdpd=2,屁颠屁颠
pdpm=1,拍片
pdpm=2,排片
pdqi=1,排气
pdqi=2,排期
pdqm=1,派遣
pdqm=2,排遣
pdqq=1,排球
pdqq=2,拍球
pdrf=1,派人
pdru=1,排入
pdss=1,派送
pdta=1,排他
pdto=1,拍拖
pdtz=1,派头
pdtz=2,排头
pdue=1,拍摄
pdug=1,派生
pduv=1,排水
pduz=1,拍手
pdvc=1,拍照
pdvc=2,牌照
pdvf=1,排阵
pdvg=1,牌证
pdvh=1,拍掌
pdvo=1,牌桌
pdvo=2,拍桌
pdvr=1,拍砖
pdvu=1,派驻
pdvu=2,普度众生
pdwd=1,排外
pdwh=1,派往
pdwj=1,拍完
pdwq=1,平淡无奇
pdwu=1,排污
pdww=1,排位
pdww=2,牌位
pdxi=1,拍戏
pdxi=2,派系
pdxi=3,排戏
pdxk=2,派性
pdxk=3,拍醒
pdxm=1,排线
pdxn=1,排箫
pdxp=1,排泄
pdxq=1,浦东新区
pdxu=1,排序
pdxx=1,拍下
pdyb=1,排印
pdyi=1,排异
pdyi=2,排椅
pdyj=1,排演
pdyj=2,排烟
pdyr=1,派员
pdyz=1,排忧
pdyz=2,牌友
pdzd=1,排在
pdzi=1,牌子
pdzi=2,拍子
pdzi=3,排字
pfbc=1,喷薄
pfcv=1,剖腹藏珠
pfdg=1,喷灯
pfdi=1,盆地
pfdu=1,喷镀
pfdx=1,捧腹大笑
pffa=1,喷发
pfff=1,喷粪
pfff=2,喷粉
pffj=1,喷饭
pfgi=1,平方公尺
pfgl=1,平方公里
pfgr=1,喷灌
pfgr=2,喷管
pfgs=1,批发公司
pfhm=1,平方毫米
pfho=1,喷火
pfhu=1,喷壶
pfhu=2,蚍蜉撼树
pfhv=1,喷绘
pfhx=1,盆花
pfij=1,贫富差距
pfiu=1,喷出
pfiv=1,破釜沉舟
pfjg=1,批发价格
pfji=1,喷剂
pfjk=1,盆景
pfjl=1,喷浆
pfjm=1,喷溅
pfjn=1,喷胶
pfjy=1,普法教育
pfkz=1,喷口
pflb=1,喷淋
pflm=1,平方厘米
pfmj=1,泼妇骂街
pfmo=1,喷墨
pfqi=1,喷气
pfqi=2,喷漆
pfql=1,盆腔
pfql=2,喷枪
pfqm=1,平方千米
pfqr=1,喷泉
pfqs=1,平分秋色
pfrf=1,喷人
pfru=1,喷入
pfsa=1,喷洒
pfsu=1,喷塑
pfti=1,喷嚏
pftu=1,喷涂
pftu=2,喷吐
pftz=1,喷头
pfue=1,喷射
pfuh=1,喷上
pfui=1,批发市场
pfuv=1,喷水
pfvl=1,劈风斩浪
pfvs=1,盆中
pfvv=1,颇费周折
pfvx=1,平反昭雪
pfvy=1,匹夫之勇
pfwl=1,疲乏无力
pfwq=1,平凡无奇
pfwu=1,喷雾
pfwz=1,匹夫无罪
pfxl=1,喷香
pfxp=1,喷血
pfxu=1,贫富悬殊
pfyh=1,浦发银行
pfyi=1,平方英尺
pfyl=1,平方英里
pfys=1,喷涌
pfyu=1,盆浴
pfyz=1,盆友
pfyz=2,匹夫有责
pfzd=1,盆栽
pfzi=1,盆子
pfzi=2,喷子
pfzv=1,喷嘴
pgbh=1,评功摆好
pgbi=1,碰壁
pgbo=1,蓬勃
pgbu=1,篷布
pgbw=1,碰杯
pgbw=2,捧杯
pgci=1,碰瓷
pgcj=1,盘根错节
pgda=1,膨大
pgdc=1,碰到
pgdc=2,碰倒
pgdh=1,朋党
pgfj=1,碰翻
pgfu=1,捧腹
pgfw=1,鹏飞
pggd=1,棚改
pggf=1,捧哏
pghc=1,蓬蒿
pghs=1,捧红
pghu=1,澎湖
pghu=2,棚户
pghx=1,膨化
pgia=1,烹茶
pgie=1,篷车
pgie=2,棚车
pgig=1,鹏程
pgih=1,捧场
pgiu=1,碰触
pgjd=1,刨根究底
pgjd=2,盘根究底
pgji=1,抨击
pgji=2,碰击
pgjm=1,碰见
pgjn=1,捧角
pgjx=1,棚架
pgke=1,朋克
pgld=1,蓬莱
pgld=2,披肝沥胆
pglr=1,蓬乱
pgmm=1,碰面
pgnl=1,屁滚尿流
pgnn=1,帕格尼尼
pgpd=1,澎湃
pgpg=1,砰砰
pgpg=2,碰碰
pgpg=3,怦怦
pgpg=4,蓬蓬
pgpu=1,破罐破摔
pgqi=1,捧起
pgqn=1,碰巧
pgrf=1,烹饪
pgrj=1,怦然
pgrj=2,砰然
pgso=1,碰锁
pgsr=1,硼酸
pgss=1,蓬松
pgti=1,膨体
pgtn=1,烹调
pgtz=1,碰头
pgua=1,硼砂
pgua=2,捧杀
pgue=1,棚舍
pguh=1,碰上
pguh=2,碰伤
pguv=1,披挂上阵
pgvh=1,膨胀
pgvi=1,烹制
pgvl=1,碰撞
pgvq=1,旁观者清
pgvu=1,烹煮
pgwd=1,刨根问底
pgwd=2,盘根问底
pgwu=1,棚屋
pgxi=1,蓬溪
pgxq=1,颇感兴趣
pgyk=1,碰硬
pgyz=1,朋友
pgzi=1,棚子
pgzi=2,篷子
pgzu=1,彭祖
pgzz=1,捧走
phbd=1,旁白
phbd=2,飘忽不定
phbm=1,旁边
phbw=1,庞贝
phce=1,旁侧
phda=1,庞大
phdh=1,披红戴花
phdl=1,披红戴绿
phdy=1,胖墩
phgc=1,披红挂彩
phge=1,胖哥
phgl=1,膀胱
phgl=2,披红挂绿
phgr=1,旁观
phgu=1,旁顾
phhh=1,噗哈哈哈
phhl=1,彷徨
phhu=1,胖虎
phiu=1,旁出
phji=1,旁及
phjr=1,庞涓
phjr=2,普惠金融
phld=1,澎湖列岛
phlm=1,胖脸
phlo=1,旁落
phlt=1,炮火连天
phlu=1,旁路
phmf=1,旁门
phmw=1,胖妹
phnq=1,胖妞
phph=1,胖胖
phrf=1,旁人
phrj=1,庞然
phtk=1,旁听
phto=1,滂沱
phts=1,庞统
phts=2,旁通
phup=1,膨化食品
phuz=1,胖瘦
phvg=1,旁证
phvi=1,旁支
phvi=2,胖纸
phvu=1,旁注
phwu=1,旁骛
phwy=1,蓬户瓮牖
phxi=1,旁系
phxp=1,螃蟹
phza=1,庞杂
phzi=1,胖子
phzz=1,胖揍
piao=1,皮袄
pibc=1,皮包
pibi=1,疲敝
pibj=1,批办
pibj=2,皮瓣
pibm=1,皮鞭
pibo=1,批驳
pibu=1,批捕
pibu=2,坯布
pibw=1,疲惫
picc=1,皮草
picg=1,皮层
pici=1,批次
pici=2,劈刺
pidc=1,劈刀
pidd=1,皮带
pidd=2,皮袋
pidi=1,匹敌
pidj=1,皮蛋
pidm=1,屁颠
pids=1,皮冻
pidy=1,疲顿
pidz=1,批斗
pifa=1,批发
pifa=2,疲乏
pifg=1,披风
pifu=1,皮肤
pifu=2,匹夫
pifu=3,批复
pigd=1,批改
pige=1,皮革
pigr=1,皮管
pigu=1,屁股
pigu=2,鼙鼓
pigx=1,披挂
pihc=1,癖好
pihc=2,批号
pihd=1,屁孩
piho=1,批货
pihx=1,屁话
pihz=1,皮厚
piia=1,劈叉
piid=1,劈柴
piii=1,皮尺
pijb=1,皮筋
pijk=1,僻静
pijk=2,屁精
pijl=1,皮匠
pijm=1,披肩
pijm=2,皮件
pijq=1,啤酒
pijr=1,疲倦
pijr=2,批卷
piju=1,皮具
pijx=1,皮夹
pijx=2,批价
pijx=3,皮甲
pika=1,皮卡
pikd=1,劈开
pike=1,匹克
piku=1,皮裤
piky=1,疲困
pilb=1,毗邻
pilc=1,疲劳
pili=1,霹雳
pili=2,披沥
pilj=1,披览
pilk=1,批零
pill=1,批量
pilm=1,劈脸
piln=1,皮料
piln=2,坯料
pilu=1,披露
pilw=1,疲累
pilz=1,纰漏
pilz=2,僻陋
pima=1,匹马
pimb=1,屁民
pimc=1,皮毛
pimc=2,皮帽
pimi=1,披靡
pimm=1,皮棉
pimo=1,皮膜
pimw=1,媲美
pimx=1,破除迷信
pinh=2,皮囊
pini=1,睥睨
pipa=1,琵琶
pipa=2,噼啪
pipa=3,劈啪
pipa=4,枇杷
pipc=1,皮袍
pipg=1,皮蓬
piph=1,陪吃陪喝
pipi=1,屁屁
pipi=2,皮皮
pipj=1,批判
pipk=1,批评
pipw=1,匹配
piqi=1,脾气
piqi=2,痞气
piqq=1,皮球
piqy=1,皮裙
pirh=1,僻壤
piro=1,疲弱
pirr=1,疲软
piru=1,譬如
pirz=1,皮肉
pisa=1,披萨
pisj=1,披散
pisx=1,判处死刑
pita=1,疲沓
pitc=1,皮套
pitd=1,坯胎
pitd=2,疲态
pite=1,皮特
pith=2,皮糖
pitk=1,皮艇
pitn=1,皮条
pitn=3,批条
pitv=2,劈腿
pitz=1,劈头
piua=1,劈杀
piug=1,皮绳
piuh=1,披上
piui=1,屁事
piui=2,批示
piui=3,皮实
piuj=1,劈山
piuj=2,皮山
piul=1,砒霜
piuz=1,劈手
piuz=2,批售
pive=1,披着
pivf=1,皮疹
pivi=1,皮质
pivi=2,皮脂
pivr=1,批转
pivu=1,批注
pivy=1,批准
piwd=1,皮外
piwf=1,批文
piwf=2,皮纹
piwl=1,鹏程万里
piwn=1,排除万难
piwu=1,披屋
piww=1,脾胃
pixk=1,脾性
pixk=2,癖性
pixl=1,皮箱
pixl=2,僻巷
pixm=1,郫县
pixp=1,皮鞋
pixp=2,皮屑
pixq=1,貔貅
pixt=1,皮靴
pixu=1,脾虚
pixx=1,皮下
piyh=1,皮痒
piyi=1,皮衣
piyi=2,披衣
piyj=1,皮炎
piyj=2,屁眼
piyj=3,排除异己
piyk=1,皮影
piyr=1,僻远
piys=1,屁用
piyt=1,批阅
piyt=2,披阅
piyu=1,疲于
piyu=2,批语
pizh=1,脾脏
pizi=1,痞子
pizi=2,皮子
pizi=3,坯子
pjan=1,判案
pjan=2,潘安
pjan=3,磐安
pjbc=1,盘剥
pjbh=1,片甲不回
pjbi=1,攀比
pjbk=1,攀冰
pjbk=2,叛兵
pjbl=2,片甲不留
pjbm=1,叛变
pjbp=1,判别
pjby=1,贫贱不移
pjcd=1,盘菜
pjci=1,判词
pjdc=1,盼到
pjdc=2,盘道
pjdg=1,攀登
pjdh=1,叛党
pjdi=1,盘底
pjdk=1,判定
pjdm=1,盘点
pjdr=1,判断
pjdu=1,判读
pjei=1,破茧而出
pjfa=1,判罚
pjfa=2,盘发
pjff=1,判分
pjfu=1,攀附
pjfu=2,判负
pjfw=1,盘费
pjgc=1,攀高
pjgf=1,盘根
pjgf=2,盘亘
pjgo=1,叛国
pjgr=1,判官
pjgu=1,盘古
pjgu=2,盼顾
pjgz=1,平均工资
pjho=1,盘活
pjhr=1,盘桓
pjia=1,盘查
pjid=1,破茧成蝶
pjie=1,攀扯
pjif=1,叛臣
pjig=1,盘秤
pjij=1,盘缠
pjir=1,盘川
pjiu=1,判处
pjiy=1,破镜重圆
pjjb=1,盘锦
pjjl=1,叛将
pjjn=1,攀交
pjjp=1,盘结
pjjp=3,盘诘
pjjr=1,判卷
pjjt=1,判决
pjju=1,盘踞
pjju=2,判据
pjjy=1,叛军
pjku=1,盘库
pjkz=1,盘口
pjld=1,盼来
pjli=1,判例
pjli=2,叛离
pjlk=1,判令
pjlr=1,叛乱
pjlr=2,平均利润
pjls=1,蟠龙
pjls=2,盘龙
pjlx=1,破旧立新
pjmd=1,叛卖
pjmk=1,判明
pjmm=1,盘面
pjni=1,叛逆
pjns=1,盘弄
pjpa=1,攀爬
pjpj=1,盼盼
pjpm=1,盘片
pjpw=1,判赔
pjpz=1,啤酒瓶子
pjqb=1,攀亲
pjqi=1,盘起
pjqu=1,盘曲
pjqu=2,盘区
pjqw=1,平均气温
pjrc=1,盘绕
pjro=1,判若
pjsd=1,平均速度
pjsi=1,盘丝
pjsr=1,盘算
pjtc=1,叛逃
pjtc=2,蟠桃
pjtj=1,攀谈
pjtk=1,潘婷
pjtl=1,否极泰来
pjtn=1,盘条
pjto=1,盘陀
pjtu=1,叛徒
pjtv=1,盘腿
pjtz=1,盼头
pjug=1,攀升
pjuh=1,攀上
pjui=1,磐石
pjuj=1,蹒跚
pjuj=2,盘山
pjum=1,平均寿命
pjup=1,平均水平
pjur=1,平均收入
pjvg=1,盘整
pjvh=1,盘账
pjvj=1,披荆斩棘
pjvr=1,披坚执锐
pjvs=1,盘中
pjvy=1,平均主义
pjvy=2,平津战役
pjwf=1,盘问
pjwh=1,盼望
pjww=1,判为
pjxi=1,盘膝
pjxk=1,判刑
pjxl=1,盘香
pjxr=1,盘旋
pjyj=1,攀岩
pjyj=2,攀沿
pjyr=1,攀援
pjyt=1,攀越
pjzi=1,盘子
pjzo=1,盘坐
pjzv=1,判罪
pkan=1,平安
pkbc=1,屏保
pkbd=1,平白
pkbi=1,屏蔽
pkbi=2,评比
pkbj=1,平板
pkbm=1,屏边
pkbw=1,平辈
pkce=1,评测
pkch=1,平仓
pkdc=1,平道
pkdg=1,平等
pkdi=1,平地
pkdi=2,平底
pkdi=3,瓶底
pkdj=1,平淡
pkdj=2,瓶胆
pkdk=1,评定
pkdk=2,平定
pkdm=1,评点
pkdm=2,破口大骂
pkdn=1,凭吊
pkdq=1,贫困地区
pkdr=1,评断
pkds=1,平动
pkdu=1,平度
pkei=1,破壳而出
pkff=1,评分
pkff=2,平分
pkfg=1,屏风
pkfh=1,平方
pkfh=2,平房
pkfj=1,平凡
pkfj=2,平反
pkfu=1,平复
pkgd=1,瓶盖
pkgd=2,评改
pkgf=1,平跟
pkgl=1,平光
pkgo=1,苹果
pkgs=1,评功
pkgu=1,评估
pkgu=2,平谷
pkgu=3,平菇
pkhe=1,平和
pkhg=1,平衡
pkhr=1,平缓
pkhu=1,平湖
pkhx=1,平滑
pkhx=2,评话
pkig=1,平成
pkih=1,平常
pkih=2,平昌
pkii=1,平尺
pkir=1,平川
pkir=2,评传
pkiu=1,评出
pkjb=1,平津
pkji=1,评级
pkjj=1,贫困交加
pkjk=1,平静
pkjk=2,瓶颈
pkjl=1,评奖
pkjl=2,平江
pkjm=1,评鉴
pkjn=1,平角
pkjn=2,评教
pkjp=1,凭借
pkjp=2,评介
pkjq=1,瓶酒
pkjr=1,评卷
pkju=1,平局
pkju=2,凭据
pkju=3,评剧
pkjx=1,评价
pkjx=2,平价
pkjy=1,平均
pkkc=1,凭靠
pkkd=1,平开
pkks=1,凭空
pkkz=1,瓶口
pkld=1,贫困潦倒
pkli=1,评理
pklj=1,凭栏
pkll=1,平凉
pklm=1,乒联
pklr=1,平乱
pklu=1,平路
pkly=1,评论
pkmb=1,平民
pkmf=1,屏门
pkmi=1,平米
pkmm=1,平面
pkmu=1,屏幕
pkmw=1,平煤
pkmw=2,平媒
pknm=1,平年
pknw=1,瓶内
pknz=1,凭空捏造
pkpb=1,评聘
