来源	词	原码	去飞键	原因
鲸凉鹤1.1手心挂接.txt	平坡	pxps	pxps	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平铺	pxpu	pxpu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶胚	pxpw	pxpw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平平	pxpx	pxpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	萍萍	pxpx	pxpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评评	pxpx	pxpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	娉娉	pxpx	pxpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平齐	pxqi	pxqi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶签	pxqm	pxqm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平桥	pxqn	pxqn	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平球	pxqq	pxqq	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评球	pxqq	pxqq	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平权	pxqr	pxqr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭券	pxqr	pxqr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平壤	pxrh	pxrh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平日	pxri	pxri	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平绒	pxrs	pxrs	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平乳	pxru	pxru	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平汝	pxru	pxru	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平扫	pxsc	pxsc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶塞	pxsd	pxsd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平四	pxsi	pxsi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	屏锁	pxso	pxso	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平素	pxsu	pxsu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	屏碎	pxsv	pxsv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭他	pxta	pxta	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平涛	pxtc	pxtc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平台	pxtd	pxtd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平特	pxte	pxte	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平躺	pxth	pxth	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平替	pxti	pxti	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶体	pxti	pxti	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平坦	pxtj	pxtj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平摊	pxtj	pxtj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	娉婷	pxtk	pxtk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平推	pxtl	pxtl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平添	pxtm	pxtm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭添	pxtm	pxtm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭条	pxtn	pxtn	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平拖	pxto	pxto	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平通	pxts	pxts	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平涂	pxtu	pxtu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平推	pxtv	pxtv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平头	pxtz	pxtz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭啥	pxua	pxua	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平舌	pxue	pxue	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平射	pxue	pxue	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	屏摄	pxue	pxue	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评审	pxuf	pxuf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平身	pxuf	pxuf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶身	pxuf	pxuf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平生	pxug	pxug	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平声	pxug	pxug	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评上	pxuh	pxuh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平时	pxui	pxui	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平视	pxui	pxui	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平实	pxui	pxui	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	坪山	pxuj	pxuj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评说	pxuo	pxuo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	坪山	pxus	pxus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评述	pxuu	pxuu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评书	pxuu	pxuu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶水	pxuv	pxuv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	萍水	pxuv	pxuv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭谁	pxuw	pxuw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平刷	pxux	pxux	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平顺	pxuy	pxuy	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平手	pxuz	pxuz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭照	pxvc	pxvc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平寨	pxvd	pxvd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭着	pxve	pxve	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平针	pxvf	pxvf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平整	pxvg	pxvg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭证	pxvg	pxvg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	屏障	pxvh	pxvh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭仗	pxvh	pxvh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平账	pxvh	pxvh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平直	pxvi	pxvi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评职	pxvi	pxvi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平展	pxvj	pxvj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平整	pxvk	pxvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭证	pxvk	pxvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶装	pxvl	pxvl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平装	pxvl	pxvl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评传	pxvr	pxvr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶中	pxvs	pxvs	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评注	pxvu	pxvu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平准	pxvy	pxvy	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平洲	pxvz	pxvz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平稳	pxwf	pxwf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平纹	pxwf	pxwf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平望	pxwh	pxwh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评完	pxwj	pxwj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭我	pxwo	pxwo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平卧	pxwo	pxwo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平武	pxwu	pxwu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评委	pxww	pxww	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评为	pxww	pxww	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平心	pxxb	pxxb	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平息	pxxi	pxxi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评析	pxxi	pxxi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平行	pxxk	pxxk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	萍乡	pxxl	pxxl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评先	pxxm	pxxm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	屏显	pxxm	pxxm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭险	pxxm	pxxm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	坪效	pxxn	pxxn	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	乒协	pxxp	pxxp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶邪	pxxp	pxxp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平绣	pxxq	pxxq	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评选	pxxr	pxxr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平胸	pxxs	pxxs	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评学	pxxt	pxxt	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭虚	pxxu	pxxu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评下	pxxx	pxxx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	屏下	pxxx	pxxx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平阴	pxyb	pxyb	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平遥	pxyc	pxyc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶窑	pxyc	pxyc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平野	pxye	pxye	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平衍	pxyf	pxyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评语	pxyg	pxyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平阳	pxyh	pxyh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平移	pxyi	pxyi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评议	pxyi	pxyi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平易	pxyi	pxyi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平衍	pxyj	pxyj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平英	pxyk	pxyk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平原	pxyr	pxyr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平远	pxyr	pxyr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平冤	pxyr	pxyr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平庸	pxys	pxys	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评阅	pxyt	pxyt	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评语	pxyu	pxyu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平云	pxyy	pxyy	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评优	pxyz	pxyz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平仄	pxze	pxze	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶子	pxzi	pxzi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	评赞	pxzj	pxzj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平总	pxzs	pxzs	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	平足	pxzu	pxzu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	瓶嘴	pxzv	pxzv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	凭嘴	pxzv	pxzv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	剖验	pzyf	pzyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲到	qbdl	qbdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	擒到	qbdl	qbdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	 耹	qbev	qbev	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲贵	qbgi	qbgi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	琴键	qbjz	qbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	勤俭	qbjz	qbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲见	qbjz	qbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	蠄蟧	qblc	qblc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	秦烈	qblf	qblf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	钦慕	qbmx	qbmx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲母	qbmx	qbmx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	秦楠	qbnz	qbnz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	秦皮	qbpe	qbpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲洽	qbqo	qbqo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	蠄蟝	qbqu	qbqu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲善	qbus	qbus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	螓首	qbuz	qbuz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲政	qbvk	qbvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	勤政	qbvk	qbvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲征	qbvk	qbvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	廑注	qbvu	qbvu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	勤修	qbxo	qbxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	亲眼	qbyf	qbyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	勤于	qbyg	qbyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起爆	qebc	qebc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起笔	qebi	qebi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起兵	qebk	qebk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起边	qebm	qebm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起搏	qebo	qebo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起步	qebu	qebu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起草	qecc	qecc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起到	qedc	qedc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起订	qedk	qedk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起点	qedm	qedm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	弃掉	qedn	qedn	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	起吊	qedn	qedn	未知飞键、非音码或读音集合未覆盖；不猜测
